id,short_name,name,country,max_distance_to_land,lat_min_box,lat_max_box,lon_min_box,lon_max_box,lat centre,lon centre,lwl_data,lwe_data,lswt_data,lic_data,lwlr_data
1013,GLWD00001013,Røssvatnet,Norway,3.5,65.6125,65.9542,13.7042,14.4792,65.7681,14.0097,False,False,True,True,True
1016,GLWD00001016,Coipasa,Bolivia Plurinational State of,9.1,-19.6625,-19.1042,-68.4125,-67.8708,-19.2597,-68.1403,False,False,True,True,True
1019,GLWD00001019,Mahoney,Canada,4.5,65.3375,65.6625,-125.6208,-125.0958,65.5042,-125.3653,False,False,True,True,True
1026,GLWD00001026,American-Falls,United States,4,42.7458,43.0958,-112.9292,-112.5542,42.9736,-112.6958,True,False,True,True,True
1028,GLWD00001028,Bolmen,Sweden,2.7,56.7292,57.1208,13.5542,13.8875,56.8653,13.6986,False,False,True,True,True
1029,GLWD00001029,Evoron,Russian Federation,5.2,51.3375,51.6292,136.3875,136.6375,51.4792,136.5153,False,False,True,True,True
1031,GLWD00001031,Chagan,China,5.8,45.1208,45.3875,123.9958,124.4708,45.2181,124.3153,False,False,True,True,True
1035,GLWD00001035,Kyzylkak,Kazakhstan,6.6,53.3208,53.5292,73.5958,73.9292,53.4236,73.7764,False,False,True,True,True
1044,GLWD00001044,Jingyu,China,5.2,36.1958,36.4875,89.2292,89.6458,36.3403,89.4292,True,False,True,True,True
1046,GLWD00001046,Kabamba,Congo The Democratic Republic of the,4.3,-8.0292,-7.7792,26.9125,27.1375,-7.8819,27.0319,False,False,True,True,True
1050,GLWD00001050,Kuchukskoye,Russian Federation,5.6,52.5792,52.8208,79.6375,79.9125,52.7153,79.7625,False,False,True,True,True
1053,GLWD00001053,Athapapuskow,Canada,3.6,54.4292,54.6542,-101.8958,-101.3458,54.5236,-101.6875,False,False,True,True,True
1054,GLWD00001054,Chambri,Papua New Guinea,4,-4.4042,-4.1208,143.0042,143.2292,-4.2292,143.1292,False,False,True,True,True
1057,GLWD00001057,Corrib,Ireland,2.6,53.2792,53.5708,-9.5792,-9.0042,53.4653,-9.2903,False,False,True,True,True
1058,GLWD00001058,Mamawi,Canada,3.7,58.5125,58.7292,-111.7208,-111.2125,58.6125,-111.4569,False,False,True,True,True
1059,GLWD00001059,Ukal,India,4.1,21.1292,21.5542,73.5542,74.1375,21.2375,73.7014,False,False,True,True,True
1061,GLWD00001061,Nilakka,Finland,2.3,62.9208,63.3208,26.1958,26.7208,63.1403,26.5597,False,False,True,True,True
1062,GLWD00001062,Wekusko,Canada,3.7,54.6042,54.9375,-100.0125,-99.6375,54.7792,-99.8486,False,False,True,True,True
1063,GLWD00001063,Hada-Naihaolai,China,5,48.9792,49.1792,117.7542,118.1042,49.0708,117.9736,False,False,True,True,True
1066,GLWD00001066,Bam,China,4.8,31.1042,31.4042,90.4792,90.6958,31.2042,90.5708,False,False,True,True,True
1071,GLWD00001071,Kesagami,Canada,3.3,50.1208,50.5042,-80.3958,-80.1125,50.3875,-80.2181,False,False,True,True,True
1075,GLWD00001075,Last-Mountain,Canada,2.5,50.7042,51.4708,-105.4125,-104.8375,51.1931,-105.2764,False,False,True,True,True
1076,GLWD00001076,Dukan,Iraq,4.3,35.9792,36.2292,44.7708,45.0375,36.1347,44.9125,True,False,True,True,True
1079,GLWD00001079,Cuona,China,5.6,31.8792,32.1708,91.3708,91.5875,32.0569,91.4764,False,False,True,True,True
1083,GLWD00001083,Elton,Russian Federation,6.8,49.0458,49.2542,46.5125,46.8458,49.1486,46.6708,False,False,True,True,True
1096,GLWD00001096,Aksayquin,China,4.7,35.0958,35.3292,79.7042,79.9792,35.2347,79.8514,True,False,True,True,True
1099,GLWD00001099,None,Greenland,1.8,64.9625,65.1958,-50.3625,-49.7875,65.0875,-50.0403,False,False,True,True,True
1107,GLWD00001107,Junshan,China,2.9,28.3542,28.6708,116.2208,116.5042,28.5986,116.3097,False,False,True,True,True
1109,GLWD00001109,Villarrica,Chile,4.9,-39.3458,-39.1708,-72.2625,-71.9292,-39.2542,-72.0764,False,False,True,True,True
1110,GLWD00001110,Hirfanli,Turkey,4,38.9875,39.3125,33.4125,33.9708,39.1931,33.5569,False,False,True,True,True
1111,GLWD00001111,Uru-Uru,Bolivia Plurinational State of,2,-18.2042,-18.0042,-67.1708,-66.9958,-18.1403,-67.0986,False,False,True,True,True
1115,GLWD00001115,Neusiedl,Hungary;Austria,3.6,47.6292,47.9708,16.6458,16.8875,47.8792,16.7875,False,False,True,True,True
1116,GLWD00001116,Rossignol,Canada,2.6,44.0958,44.3208,-65.2542,-64.8958,44.1764,-65.0958,False,False,True,True,True
1121,GLWD00001121,Negra,Uruguay,6.1,-34.1542,-33.9208,-53.7958,-53.5542,-34.0292,-53.6875,False,False,True,True,True
1128,GLWD00001128,Walker,United States,4.3,38.5625,38.8375,-118.8125,-118.6292,38.7264,-118.7153,True,False,True,True,True
1129,GLWD00001129,Grand,United States,4.1,29.7875,30.0292,-92.8875,-92.6042,29.8792,-92.7569,False,False,True,True,True
1130,GLWD00001130,Toson,China,4.2,37.0375,37.2542,96.8042,97.0708,37.1236,96.9153,False,False,True,True,True
1137,GLWD00001137,Aiapua,Brazil,4.3,-4.5792,-4.3208,-62.3875,-62.0208,-4.3986,-62.1208,False,False,True,True,True
1145,GLWD00001145,Kus,Turkey,5.1,40.1042,40.2875,27.8042,28.1042,40.1958,27.9958,False,False,True,True,True
1146,GLWD00001146,Abayata,Ethiopia,5.1,7.4875,7.7292,38.4792,38.7042,7.6208,38.6042,False,False,True,True,True
1148,GLWD00001148,Mattamuskeet,United States,4.4,35.4125,35.5958,-76.3542,-76.0292,35.4986,-76.1819,False,False,True,True,True
1149,GLWD00001149,Rann-Of-Kutch,India;Pakistan,22.6,23.0708,24.7542,69.6792,71.7708,24.1458,70.3486,False,False,True,True,True
1154,GLWD00001154,Abert,United States,4.4,42.4875,42.7958,-120.3208,-120.0875,42.6875,-120.2181,False,False,True,True,True
1157,GLWD00001157,Koka,Ethiopia,4.4,8.2708,8.5208,38.9625,39.1958,8.3792,39.0708,False,False,True,True,True
1169,GLWD00001169,Wabigoon,Canada,2.8,49.4875,49.8125,-92.9375,-92.4542,49.7458,-92.7847,False,False,True,True,True
1170,GLWD00001170,Great,Australia,3,-42.0292,-41.7375,146.6458,146.8625,-41.9319,146.7403,False,False,True,True,True
1174,GLWD00001174,Jili,China,5.9,46.8125,47.0375,87.3042,87.5792,46.9236,87.4486,False,False,True,True,True
1184,GLWD00001184,Gusinoye,Russian Federation,4.2,51.0625,51.3375,106.2375,106.5375,51.2292,106.4403,False,False,True,True,True
1187,GLWD00001187,Ozhogino,Russian Federation,5.2,69.1542,69.3542,146.3708,146.9292,69.2542,146.7042,False,False,True,True,True
1188,GLWD00001188,Clear,United States,4.7,38.8958,39.1625,-122.9542,-122.5958,39.0736,-122.8486,False,False,True,True,True
1190,GLWD00001190,Grange-De-Monte-Alegre,Brazil,9.3,-2.4208,-1.9792,-54.5292,-54.0375,-2.2569,-54.2264,False,False,True,True,True
1192,GLWD00001192,Kyebxang-Lake,China,5.3,32.3625,32.5625,89.8375,90.1042,32.4542,90.0097,False,False,True,True,True
1193,GLWD00001193,Canyon Ferry,United States,3.5,46.3208,46.6958,-111.7625,-111.4375,46.4125,-111.5264,False,False,True,True,True
1195,GLWD00001195,Blanco,Chile,4.2,-54.2042,-53.9292,-69.2042,-68.8792,-54.0069,-68.9958,False,False,True,True,True
1196,GLWD00001196,Sea of Galilee,Israel;Syrian Arab Republic,5.6,32.6708,32.9292,35.4792,35.6875,32.8292,35.5847,False,False,True,True,True
1199,GLWD00001199,Devils,United States,3.6,47.8792,48.2208,-99.2958,-98.5375,48.0736,-99.1903,False,False,True,True,True
1201,GLWD00001201,Vanajavesi,Finland,3.4,61.0458,61.3125,23.7292,24.4292,61.1542,24.2375,True,False,True,True,True
1203,GLWD00001203,Aras-Dam,Iran Islamic Republic of;Azerbaijan,2.2,39.0542,39.3208,45.0958,45.4458,39.1875,45.3125,False,False,True,True,True
1204,GLWD00001204,Kasumigaura,Japan,3.7,35.9208,36.1958,140.1792,140.5458,36.0375,140.3958,False,False,True,True,True
1205,GLWD00001205,Daihai-Sea,China,4,40.4875,40.6542,112.5458,112.8042,40.5819,112.6903,False,False,True,True,True
1206,GLWD00001206,Dushan,China,4,34.7958,35.1625,116.6292,117.0708,35.0792,116.8069,False,False,True,True,True
1207,GLWD00001207,Puyehue,Chile,4.1,-40.7625,-40.5875,-72.6375,-72.2875,-40.6736,-72.4903,False,False,True,True,True
1208,GLWD00001208,Chlya,Russian Federation,3.7,53.3375,53.5792,139.9042,140.2792,53.4431,140.0625,True,False,True,True,True
1213,GLWD00001213,Chatyr-Kol,Kyrgyzstan,4.6,40.5375,40.7458,75.1208,75.4375,40.6236,75.2903,True,False,True,True,True
1216,GLWD00001216,Berre,France,3.9,43.3625,43.5958,4.9625,5.2625,43.4403,5.1042,False,False,True,True,True
1218,GLWD00001218,Nyumba-Ya-Mungu-Reservoir,Tanzania United Republic of,2.8,-3.8542,-3.5458,37.3292,37.5125,-3.6681,37.4125,True,False,True,True,True
1219,GLWD00001219,Nath-Lake,India,4,19.3625,19.6792,75.0042,75.4125,19.5014,75.2569,True,True,True,True,True
1221,GLWD00001221,Pelican-Lake,Canada,4,52.3208,52.6208,-100.4625,-100.2208,52.4819,-100.3264,False,False,True,True,True
1222,GLWD00001222,Beaverhill-Lake,Canada,4.5,53.3292,53.5708,-112.6708,-112.3958,53.4542,-112.5292,False,False,True,True,True
1236,GLWD00001236,Ulubat,Turkey,3.7,40.0792,40.2542,28.4125,28.7625,40.1542,28.6292,False,False,True,True,True
1237,GLWD00001237,Finger,Canada,2.2,53.0458,53.2958,-93.7208,-93.2792,53.1292,-93.5681,False,False,True,True,True
1239,GLWD00001239,Tazlina,United States,3.4,61.7208,62.0458,-146.6125,-146.1958,61.9042,-146.4958,False,False,True,True,True
1240,GLWD00001240,Pyhäjärvi,Finland,3.9,60.8625,61.1375,22.1125,22.4542,60.9931,22.3097,False,False,True,True,True
1241,GLWD00001241,Tefé,Brazil,3.7,-3.6375,-3.2458,-65.0375,-64.6625,-3.3347,-64.7736,False,False,True,True,True
1246,GLWD00001246,Lappajärvi,Finland,3.5,63.0125,63.2958,23.5042,23.8292,63.1236,23.7014,False,False,True,True,True
1248,GLWD00001248,Baringo,Kenya,3.8,0.5042,0.7625,35.9875,36.1625,0.6569,36.0625,False,False,True,True,True
1249,GLWD00001249,Walker,Canada,2.3,54.5875,54.8375,-97.2042,-96.8125,54.6958,-96.9542,False,False,True,True,True
1257,GLWD00001257,Tage,Indonesia,4.7,-3.9875,-3.7708,136.1958,136.4375,-3.8903,136.3125,False,False,True,True,True
1259,GLWD00001259,Strobel,Argentina,3.9,-48.5125,-48.3292,-71.3875,-71.0542,-48.4347,-71.1847,True,False,True,True,True
1264,GLWD00001264,Junín,Peru,5.3,-11.1375,-10.8792,-76.2875,-75.9792,-11.0181,-76.1014,False,False,True,True,True
1266,GLWD00001266,Wellington,Australia,4.3,-38.1875,-38.0042,147.1792,147.4542,-38.0819,147.3569,False,False,True,True,True
1270,GLWD00001270,Bohu-Lake,China,3.5,30.0375,30.2792,116.2875,116.5875,30.1542,116.4681,False,False,True,True,True
1273,GLWD00001273,Arapa,Peru,3.3,-15.2542,-15.0708,-70.1542,-69.8208,-15.1569,-70.0569,True,False,True,True,True
1282,GLWD00001282,Tepouma,Brazil,3.7,-1.9208,-1.7292,-56.3042,-55.9042,-1.8208,-55.9986,False,False,True,True,True
1283,GLWD00001283,Mu,China,4,30.5125,30.7708,86.1292,86.3875,30.6625,86.2236,False,False,True,True,True
1286,GLWD00001286,Karasor,Kazakhstan,3.1,49.7542,49.9875,75.1292,75.6458,49.8319,75.2569,True,True,True,True,True
1293,GLWD00001293,Hamrin,Iraq,3.7,34.0125,34.3375,44.9125,45.1875,34.2153,45.0069,True,False,True,True,True
1294,GLWD00001294,Airag,Mongolia,5.8,48.7958,49.0042,93.2875,93.5875,48.8958,93.4486,False,False,True,True,True
1295,GLWD00001295,Llancanelo,Argentina,6.3,-35.9375,-35.4042,-69.2792,-69.0042,-35.5514,-69.1292,False,False,True,True,True
1302,GLWD00001302,Tso-Moriri,India,3.2,32.7458,33.0542,78.2208,78.4125,32.9208,78.3125,False,False,True,True,True
1307,GLWD00001307,Mainit,Philippines,4.6,9.2875,9.5792,125.4375,125.6042,9.4931,125.5181,False,False,True,True,True
1319,GLWD00001319,Svir',Russian Federation,3,60.9458,61.2625,34.7375,35.5292,61.1569,34.8819,False,False,True,True,True
1321,GLWD00001321,Al-Massira,Morocco,3.5,32.3625,32.5458,-7.6792,-7.3625,32.4431,-7.5569,False,False,True,True,True
1323,GLWD00001323,Palung,China,4.4,30.7542,31.0125,83.4792,83.6875,30.9097,83.5875,False,False,True,True,True
1327,GLWD00001327,Tudakul,Uzbekistan,5.6,39.7458,39.9625,64.6708,64.9958,39.8681,64.8681,False,False,True,True,True
1336,GLWD00001336,Bong,China,3.6,31.1125,31.3292,90.9958,91.3042,31.1875,91.2208,False,False,True,True,True
1344,GLWD00001344,Oologah,United States,2.2,36.3792,36.7125,-95.7125,-95.4792,36.6347,-95.5597,False,False,True,True,True
1354,GLWD00001354,Memar,China,3.4,34.0708,34.3458,82.1542,82.4958,34.2597,82.2653,True,False,True,True,True
1355,GLWD00001355,General-Vintter,Chile;Argentina,3.6,-44.0125,-43.8375,-71.9125,-71.3792,-43.9319,-71.5097,True,False,True,True,True
1357,GLWD00001357,Fitri,Chad,3.2,12.6375,12.9208,17.3958,17.6458,12.8403,17.4736,True,True,True,True,True
1358,GLWD00001358,Futou,China,3.3,29.9208,30.1542,114.1208,114.3458,30.0069,114.2042,False,False,True,True,True
1359,GLWD00001359,Wanapitei,Canada,4.5,46.6292,46.8458,-80.8708,-80.6042,46.7486,-80.7458,False,False,True,True,True
1360,GLWD00001360,Qamystybas,Kazakhstan,3.7,46.0958,46.2958,61.5792,61.9792,46.2125,61.8625,True,False,True,True,True
1361,GLWD00001361,El Huizache,Mexico,4.9,22.8208,23.1375,-106.2625,-105.9625,22.9486,-106.0569,False,False,True,True,True
1368,GLWD00001368,Kissimmee,United States,2.9,27.7708,28.0375,-81.3875,-81.1542,27.9014,-81.2819,False,False,True,True,True
1370,GLWD00001370,Calling,Canada,5,55.1458,55.3458,-113.4708,-113.1542,55.2458,-113.3042,False,False,True,True,True
1375,GLWD00001375,Candle,Canada,4,53.6875,53.9458,-105.4625,-105.1208,53.8514,-105.3319,False,False,True,True,True
1377,GLWD00001377,Rombebai,Indonesia,4.4,-1.9625,-1.7708,137.7875,138.0375,-1.8653,137.9153,False,False,True,True,True
1381,GLWD00001381,Soluntakh,Russian Federation,4,71.5958,71.8292,143.0125,143.4958,71.7153,143.2597,False,False,True,True,True
1382,GLWD00001382,Dung,China,3.9,31.5458,31.8458,91.0542,91.2542,31.7208,91.1736,False,False,True,True,True
1392,GLWD00001392,Tyrifjorden,Norway,2.7,59.8625,60.1708,9.9375,10.3875,60.0264,10.2097,False,False,True,True,True
1409,GLWD00001409,Tandure,Australia,4,-32.3542,-32.1708,142.3708,142.6625,-32.2792,142.4653,False,False,True,True,True
1417,GLWD00001417,Beihuo-Luxun,China,4.1,36.8125,36.9958,95.8292,96.0542,36.9236,95.9347,False,False,True,True,True
1421,GLWD00001421,Nanhu,China,4,30.9958,31.2125,118.7958,119.0958,31.1236,118.9847,False,False,True,True,True
1422,GLWD00001422,Hindmarsh,Australia,4.5,-36.1708,-35.9125,141.8125,142.0042,-36.0486,141.9069,False,False,True,True,True
1423,GLWD00001423,Skagern,Sweden,4.1,58.8625,59.1125,14.0875,14.4208,58.9653,14.2931,False,False,True,True,True
1424,GLWD00001424,Goose,Canada,3.4,54.3375,54.5542,-101.7458,-101.3292,54.4597,-101.4875,False,False,True,True,True
1425,GLWD00001425,Wasekamio,Canada,3.2,56.6292,56.8542,-108.9458,-108.5875,56.7736,-108.7569,False,False,True,True,True
1430,GLWD00001430,Luoma,China,7,33.9625,34.2625,118.0542,118.3458,34.0792,118.1958,False,False,True,True,True
1431,GLWD00001431,Orog,Mongolia,2.9,44.9792,45.1208,100.5042,100.9375,45.0569,100.8542,False,False,True,True,True
1432,GLWD00001432,Pung,China,4.5,31.3625,31.6625,90.8625,91.0708,31.4736,90.9514,True,False,True,True,True
1434,GLWD00001434,El Oviachic,Mexico,3.9,27.7792,28.1292,-109.9542,-109.7458,27.8653,-109.8625,False,False,True,True,True
1437,GLWD00001437,Tansin,Honduras,4.3,15.1875,15.3792,-84.0625,-83.7958,15.2708,-83.9181,False,False,True,True,True
1445,GLWD00001445,Bairab,China,3.3,34.9292,35.1458,82.9708,83.2792,35.0264,83.1292,True,False,True,True,True
1467,GLWD00001467,Ross-R.-Barnett,United States,2.7,32.3458,32.5958,-90.1292,-89.8542,32.4458,-90.0264,False,False,True,True,True
1479,GLWD00001479,Atitla,Guatemala,4,14.5792,14.7875,-91.3208,-91.0792,14.7069,-91.1986,False,False,True,True,True
1482,GLWD00001482,None,Iraq,2.6,30.6208,30.7792,46.5458,46.7792,30.6847,46.6236,False,False,True,True,True
1489,GLWD00001489,Winefred,Canada,3.8,55.3875,55.6208,-110.6875,-110.3875,55.4875,-110.5514,False,False,True,True,True
1493,GLWD00001493,Apopka,United States,4.9,28.5208,28.7208,-81.7375,-81.5125,28.6347,-81.6347,False,False,True,True,True
1498,GLWD00001498,Sebago,United States,4.2,43.7292,43.9625,-70.6708,-70.4208,43.8708,-70.5792,False,False,True,True,True
1501,GLWD00001501,Matatila-Dam,India,3.4,24.9208,25.1792,78.2458,78.4208,25.0847,78.3403,False,False,True,True,True
1503,GLWD00001503,Changhu,China,3,30.3292,30.5625,112.1625,112.5375,30.4403,112.4597,False,False,True,True,True
1504,GLWD00001504,Zhelin,China,2.7,29.1625,29.4375,114.9958,115.5542,29.2569,115.4681,True,False,True,True,True
1505,GLWD00001505,Sniardwy,Poland,3.6,53.6458,53.8875,21.5792,21.9125,53.7569,21.6958,False,False,True,True,True
1509,GLWD00001509,Summer,United States,4.3,42.6958,42.9708,-120.8375,-120.6208,42.7875,-120.7319,False,False,True,True,True
1510,GLWD00001510,Quills,Canada,5.4,51.8125,52.0125,-104.2208,-103.8458,51.9181,-104.0903,False,False,True,True,True
1511,GLWD00001511,Pellegrini,Argentina,3.6,-38.8042,-38.5958,-68.1125,-67.9042,-38.6931,-67.9847,True,False,True,True,True
1516,GLWD00001516,Baunt,Russian Federation,4.4,55.1042,55.3042,112.8292,113.1542,55.1847,113.0181,True,False,True,True,True
1518,GLWD00001518,Cildir,Turkey,4.4,40.9125,41.1458,43.0958,43.3625,41.0597,43.2458,False,False,True,True,True
1519,GLWD00001519,Derg,Ireland,1.9,52.7292,53.1208,-8.5375,-8.1292,52.9125,-8.4319,False,False,True,True,True
1524,GLWD00001524,Gordon,Canada,3.6,56.4042,56.6292,-110.6042,-110.2875,56.4819,-110.3986,False,False,True,True,True
1526,GLWD00001526,Erne,United Kingdom,2.5,54.2708,54.5708,-8.0542,-7.5458,54.4875,-7.8097,False,False,True,True,True
1529,GLWD00001529,Trasimeno,Italy,4.3,43.0458,43.2375,11.9792,12.2208,43.1514,12.0986,False,False,True,True,True
1534,GLWD00001534,Dawa,China,4.5,31.1458,31.3292,84.8458,85.0958,31.2458,84.9569,False,False,True,True,True
1537,GLWD00001537,Victoria,Australia,4.8,-34.0958,-33.8958,141.1708,141.3875,-33.9792,141.2681,False,False,True,True,True
1540,GLWD00001540,Dunedelatue,Canada,2.6,67.4208,67.6708,-127.2792,-126.8292,67.5236,-127.1153,False,False,True,True,True
1547,GLWD00001547,Crean,Canada,3.6,53.9875,54.1958,-106.3292,-106.0292,54.0736,-106.1681,False,False,True,True,True
1551,GLWD00001551,Chukochye,Russian Federation,4.3,69.3375,69.5708,159.9708,160.4958,69.4514,160.2847,True,False,True,True,True
1555,GLWD00001555,Indawgyi-Natural,Myanmar,3.7,25.0125,25.2958,96.2458,96.4208,25.1208,96.3292,False,False,True,True,True
1557,GLWD00001557,Gasi-Kule,China,4.6,38.0125,38.2208,90.6458,90.9208,38.1319,90.7931,False,False,True,True,True
1560,GLWD00001560,Rei,Brazil,3.3,-3.2292,-3.0625,-59.8292,-59.5625,-3.1431,-59.7153,False,False,True,True,True
1562,GLWD00001562,Almendra,Spain,1.9,41.1208,41.3542,-6.3708,-6.0375,41.2569,-6.2819,False,False,True,True,True
1567,GLWD00001567,Choke-Canyon,United States,3.1,28.4125,28.5875,-98.4708,-98.2042,28.4819,-98.3042,False,False,True,True,True
1569,GLWD00001569,Nidili,Russian Federation,2.3,63.5125,63.6958,124.8542,125.5292,63.6153,125.0986,False,False,True,True,True
